title,link,score,review,sentiment
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,다시봐도 요즘과는다른 내생얘 최고의 영화,0.95279
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,톨킨님이차대전후힘들어하는 영국국민에게 희망을 주기 위해 년동안 쓴 소설 반지의제왕 난 우리 대한민국 아이들을 위해서 뭘 하고 있는가 오늘 반성해본다,0.89824
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,이게 년 작품이라니,0.19992
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,이 영화 보다 걸작은 없음,0.58973
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,아무것도 모르고 극장에서 봤다가 그 스케일에 압도되어 몇년간 충격에서 헤어나오질 못한 채 오직 다음 시리즈 개봉만을 기다리며 살았다 작은 존재인 반지 그러나 그 작은 존재의 탐욕은 세계를 멸망시킬 만큼 컸다,0.99605
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,대단하다는 말밖엔년 전 영화라는게 안믿긴다 년전 봤을때나 지금 다시 봤을때나 같은 감동임,0.99601
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,단언컨데 세계최고인 영화인듯 이만한영화가없는듯,0.99717
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,로한기마대의 뿔나팔소리는 전율그자체심지어 오크행군시 갈리는 과 행군소리에 압도당함 호빗은 눈요기가 있지만 반지의제왕만한 감동이없다,0.01458
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,진짜 너무좋았음 어벤져스 어셈블 포 프로도 선에서 정리된다 ㅋㅋ,0.99172
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,반지의 제왕을 통해 인간의 상상력의 위대함을 다시 한번 느낄 수 있었다 여러번 봐야만 하는시대의 걸작이다,0.99885
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,이 영화는 말이 필요한가요,0.91306
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,몇번을 봐도 질리지가 않는다 진짜 내 생의 최고의 영화,0.99356
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,중후반부의 로한군의 돌격씬이 역대 최고의 장면,0.98313
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,안본사람만 판타지가 유치하다고 한다,0.03195
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,마지막에 호빗들 앞에서 모든사람이 절할 때 지렸다 확장판을 꼭 보시는 것을 초강추,0.99546
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,인생의 고비에서 이 영화를 돌려보며 언제나 힘을 얻는다,0.94852
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,세기 최고의 걸작,0.99412
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,대사 배우 정말 모든게 완벽특히 는 역대급이지 로한 기마대 도착햇을때 나오는 와 반지의 제왕 시작할때  진짜 ㅈ ㅣ린다,0.99238
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,재개봉 하게 해 달라 제발,0.62361
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,점 밖에 주지 못해서 미안해지는 작품,0.61119
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,년이 지난후 다시봐도 넘 감탄이 나오고 강동적이고 재밌다ㅜㅜ앞으로도 이 영화를 뛰어넘는 판타지 영화는 나오기 힘들듯,0.99376
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,반드시극장에서보아야할금세기 최고의 명작번을 봐도 감동할듯,0.99554
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,샘 와이즈 감지 얘가 진짜 주인공임,0.4993
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,편과 함께 내인생 최고의 영화,0.95974
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,이걸 점안주는 또라이가있나,0.07349
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,이 위대한 부작 앞에 해리포터따위는 들먹이지 마라,0.50245
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,최고임ㅠㅠ 두번봐라 세번봐라ㅋㅋㅋ,0.9946
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,재개봉인지 최초개봉인지 헷갈릴 수도 있는 영화,0.97122
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,역대 판타지 영화의 최고봉,0.97845
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,작은 존재가 가진 가장 큰 힘ㅠㅠ 감동적이었습니다,0.98941
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,보면 볼수록 반지를 진짜 파괴하는데 일등공신은 프로도가 아니라 샘이다 진짜 샘이 영웅임,0.94565
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,전쟁의 클라스가 다르다 클라스 차이,0.74681
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,이영화는진짜말이필요없다,0.98707
반지의제왕,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=31796&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,살기싫은 사람들은 이영화보면 다음작품 기다리고 싶어서 살게될겁니다,0.99154
